date,R_t-estimate,school_closing,cancel_public_events,restrictions_on_gatherings,internationaltravel,temperature,windspeed,full_vaccination,visible,new_deaths
2020/11/17,0.96,2,2,4,3,56.9,7.8,0,6.5,731
2020/11/18,1.12,2,2,4,3,56.7,4.4,0,6.7,753
2020/11/19,1.08,2,2,4,3,54.6,3.5,0,6.4,653
2020/11/20,0.91,2,2,4,3,56.7,8.5,0,6,699
2020/11/21,0.61,2,2,4,3,53,10,0,6.2,692
2020/11/22,0.46,2,2,4,3,47.8,6.5,0,6.6,562
2020/11/23,0.5,2,2,4,3,48.2,4.4,0,6.7,630
2020/11/24,0.7,2,2,4,3,48.6,3.8,0,5.4,853
2020/11/25,0.95,2,2,4,3,50.1,2.5,0,5.6,722
2020/11/26,1.01,2,2,4,3,49.6,3.1,0,6,822
2020/11/27,0.84,2,2,4,3,53.2,3.7,0,5.6,827
2020/11/28,0.62,2,2,4,3,57,6.2,0,6.4,686
2020/11/29,0.46,2,2,4,3,52.9,5,0,6.3,541
2020/11/30,0.54,2,2,4,3,51.1,3.7,0,6.1,672
2020/12/1,0.85,2,2,4,3,49.8,6.7,0,5.8,785
2020/12/2,1.08,2,2,4,3,50.1,5.9,0,5.7,684
2020/12/3,1.16,2,2,4,3,47.2,2.4,0,6.2,993
2020/12/4,0.95,2,2,4,3,50.5,9.9,0,6,814
2020/12/5,0.65,2,2,4,3,60.2,17.1,0,6,662
2020/12/6,0.38,2,2,4,3,49.9,4.9,0,5.4,564
2020/12/7,0.35,2,2,4,3,51.6,7.7,0,6.2,528
2020/12/8,0.57,2,2,4,3,52.9,10,0,5.4,634
2020/12/9,0.99,2,2,4,3,49.5,5.4,0,5.9,499
2020/12/10,1.26,2,2,4,3,48.4,5.8,0,6.2,887
2020/12/11,1.23,2,2,4,3,47.5,3.3,0,5.7,761
2020/12/12,1.03,2,2,4,3,45.8,3.6,0,6.3,649
2020/12/13,0.91,2,2,4,3,45.2,6.3,0,6.4,484
2020/12/14,0.82,2,2,4,3,46.1,5.1,0,6.2,491
2020/12/15,0.87,2,2,4,3,44.3,2.6,0,5.9,846
2020/12/16,1,2,2,4,3,47.1,3.1,0,6,680
2020/12/17,1.05,2,2,4,3,46.6,2.8,0,6,683
2020/12/18,0.92,2,2,4,3,46.5,2.9,0,5.4,674
2020/12/19,0.71,2,2,4,3,45.9,2.7,0,5.5,553
2020/12/20,0.61,2,2,4,3,47.5,3.6,0,5.6,352
2020/12/21,0.79,2,2,4,3,47.4,3.2,0,6.1,415
2020/12/22,1.14,2,2,4,3,48.7,2.5,0,6,628
2020/12/23,1.13,2,2,4,3,52,2.9,0,6.3,553
2020/12/24,1,2,2,4,3,56.8,6.5,0,6.2,505
2020/12/25,0.72,2,2,4,3,53.4,7.9,0,6.4,459
2020/12/26,0.39,2,2,4,3,44.2,5.1,0,6.1,261
2020/12/27,0.47,2,2,4,3,42.5,5.7,0.01,6.4,305
2020/12/28,1.09,2,2,4,3,51.3,14.7,0.01,6.4,445
2020/12/29,1.77,2,2,4,3,51.8,7.2,0.02,6.1,659
2020/12/30,1.91,2,2,4,3,48.3,5.1,0.02,6.1,575
2020/12/31,1.62,2,2,4,3,43.8,3.5,0.07,6.2,555
2021/1/1,1.06,2,2,4,3,48.3,10.7,0.09,6.2,462
2021/1/2,0.67,2,2,4,3,50,11.8,0.15,5.5,364
2021/1/3,0.64,2,2,4,3,44.2,7,0.21,5.1,347
2021/1/4,0.83,2,2,4,3,45.1,5.7,0.32,5.9,348
2021/1/5,1.22,2,2,4,3,46.1,8.7,0.46,5.7,649
2021/1/6,1.56,2,2,4,3,45.9,5.5,0.56,6.3,548
2021/1/7,1.39,2,2,4,3,41.9,4.1,0.72,6.6,414
2021/1/8,1.12,2,2,4,3,42.5,5.2,0.88,5.7,620
2021/1/9,0.83,2,2,4,3,42.6,7.8,1.02,5.8,483
2021/1/10,0.64,2,2,4,3,43.5,8.4,1.12,6,361
2021/1/11,0.7,2,2,4,3,40.3,5.7,1.26,6.3,448
2021/1/12,0.82,2,2,4,3,40.8,3.6,1.4,6.2,616
2021/1/13,0.95,2,2,4,3,41.6,4.1,1.55,6.1,507
2021/1/14,0.98,2,2,4,3,47.9,4.4,1.71,6.5,522
2021/1/15,0.85,2,2,4,3,46.2,4.9,1.86,6.1,477
2021/1/16,0.57,2,2,4,3,39.7,6.6,1.97,6.4,475
2021/1/17,0.45,2,2,4,3,36.1,5.2,2.03,6.6,377
2021/1/18,0.54,2,2,4,3,40,4.9,2.1,6.2,377
2021/1/19,0.85,2,2,4,3,43.1,4.2,2.16,6.5,603
2021/1/20,1.12,2,2,4,3,49.7,8.7,2.21,6.5,524
2021/1/21,1.22,2,2,4,3,55.8,12.7,2.27,6.3,521
2021/1/22,1.03,2,2,4,3,55.3,13.5,2.32,5.4,472
2021/1/23,0.77,2,2,4,3,52,10.5,2.38,6.1,488
2021/1/24,0.75,2,2,4,3,49.3,8.2,2.44,5.2,299
2021/1/25,0.91,2,2,4,3,47.1,7.3,2.55,6.3,420
2021/1/26,1.17,2,2,4,3,41.7,5.4,2.69,6.4,541
2021/1/27,1.29,2,2,4,3,39.5,2.4,2.8,6.4,467
2021/1/28,1.22,2,2,4,3,43.1,3.3,2.96,6.2,492
2021/1/29,0.93,2,2,4,3,51.7,5.5,3.12,6.4,477
2021/1/30,0.63,2,2,4,3,53,7.3,3.27,6.2,421
2021/1/31,0.53,2,2,4,3,52.4,6.7,3.37,5.9,237
2021/2/1,0.76,2,2,4,3,50.3,4.6,3.51,6.3,329
2021/2/2,1.13,2,2,4,3,52.5,3.5,3.66,6.3,499
2021/2/3,1.38,2,2,4,3,53.8,6.9,3.82,6.5,476
2021/2/4,1.37,2,2,4,3,55.1,6.6,4,6.5,421
2021/2/5,1.11,2,2,4,3,54.4,4.5,4.18,6.2,377
2021/2/6,0.81,2,2,4,3,59.6,7.9,4.31,6.4,385
2021/2/7,0.65,2,2,4,3,59.5,13.4,4.38,6,270
2021/2/8,0.84,2,2,4,3,52,7.7,4.49,6.1,307
